project,testClassName,testMethodName,test_name,flaky,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,ExecutionTime,testLength,numAsserts,numCoveredLines,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_optional_protocol_version_from_codec_registry,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_optional_protocol_version_from_codec_registry,0,1,0,0,0,0,0,0,0,0.188,27,2,11,111,35,0,0,0,0,0,1,2,2,3.0
Achilles,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest,should_fail_validating_class_without_default_constructor,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest.should_fail_validating_class_without_default_constructor,0,0,0,0,0,0,0,0,0,0.122,8,0,0,7,4,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_clustering_column_type,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_clustering_column_type,0,0,0,0,0,0,0,0,0,0.329,15,1,11,34,10,0,0,0,0,0,0,3,3,4.0
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest,should_build_trees_map_with_nested_json_javac,info.archinnov.achilles.internals.parser.AnnotationTreeTest.should_build_trees_map_with_nested_json_javac,0,1,0,1,0,0,0,0,0,0.16,40,7,4,17,8,0,0,0,0,0,0,1,1,0.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_fail_compilation_when_no_setter,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_fail_compilation_when_no_setter,0,0,0,0,0,0,0,0,0,0.056,15,0,7,24,15,0,0,0,0,0,0,2,2,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_on_map,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_on_map,0,0,0,0,0,0,0,0,0,0.068,24,0,20,104,37,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_counter_in_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_counter_in_udt,0,0,0,0,0,0,0,0,0,0.068,23,0,15,109,39,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_JavaType_for_array_type,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_JavaType_for_array_type,0,0,0,0,0,0,0,0,0,0.124,13,1,1,11,5,0,0,0,0,0,0,1,1,1.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_tuple8,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_tuple8,0,1,0,0,0,0,0,0,0,0.239,21,2,10,81,32,0,0,0,0,0,1,2,2,5.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_not_fail_for_non_frozen_tuple_list,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_not_fail_for_non_frozen_tuple_list,0,0,0,0,0,0,0,0,0,0.091,14,0,4,28,10,0,0,0,0,0,0,2,2,4.0
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest,should_create_native_codec_for_counter,info.archinnov.achilles.internals.parser.CodecFactoryTest.should_create_native_codec_for_counter,0,1,0,0,0,0,0,0,0,0.143,18,3,13,63,19,0,0,0,0,0,1,3,3,14.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_enumerated_codec_from_registry,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_enumerated_codec_from_registry,0,1,0,0,0,0,0,0,0,0.098,26,2,11,109,34,0,0,0,0,0,1,2,2,3.0
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest,should_validate_setByte,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest.should_validate_setByte,0,0,0,0,0,1,0,0,0,0.911,5,0,4,338,5,0,0,0,0,0,1,4,4,5.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_fail_if_both_partition_and_static_column,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_fail_if_both_partition_and_static_column,0,0,0,0,0,0,0,0,0,0.052,16,0,10,31,10,0,0,0,0,0,0,3,3,6.0
Achilles,info.archinnov.achilles.internals.strategy.naming.LowerCaseNamingTest,should_return_lower_case,info.archinnov.achilles.internals.strategy.naming.LowerCaseNamingTest.should_return_lower_case,0,0,0,0,0,1,0,0,0,0.006,10,1,3,5,2,0,0,0,0,0,0,1,1,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_non_frozen_nested_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_non_frozen_nested_udt,0,0,0,0,0,0,0,0,0,0.082,23,0,9,96,39,0,0,0,0,0,1,2,2,9.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_static_column_info,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_static_column_info,0,0,0,0,0,0,0,0,0,0.17,16,1,6,43,11,0,0,0,0,0,0,3,3,3.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_fail_if_partition_key_order_zero,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_fail_if_partition_key_order_zero,0,0,0,0,0,0,0,0,0,0.09,16,0,6,39,10,0,0,0,0,0,0,3,3,7.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_clustering_column_in_udt,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_clustering_column_in_udt,0,0,0,0,0,0,0,0,0,0.036,23,0,15,110,40,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_not_fail_for_non_frozen_list_tuple,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_not_fail_for_non_frozen_list_tuple,0,0,0,0,0,0,0,0,0,0.064,14,0,5,34,10,0,0,0,0,0,0,2,2,4.0
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest,should_fail_for_non_frozen_list_list,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest.should_fail_for_non_frozen_list_list,0,0,0,0,0,0,0,0,0,0.064,18,0,5,27,10,0,0,0,0,0,0,1,1,4.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_wrongtimeuuid,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_wrongtimeuuid,0,0,0,0,0,0,0,0,0,0.141,23,0,15,79,29,0,0,0,0,0,1,3,3,13.0
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest,should_build_not_indexed_column_index_info,info.archinnov.achilles.internals.parser.FieldInfoParserTest.should_build_not_indexed_column_index_info,0,0,0,0,0,0,0,0,0,0.065,16,1,4,41,12,0,0,0,0,0,0,3,3,1.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_fail_parsing_SASI_lowercase_But_SPARSE,info.archinnov.achilles.internals.parser.FieldParserTest.should_fail_parsing_SASI_lowercase_But_SPARSE,0,0,0,0,0,0,0,0,0,0.117,24,0,18,107,36,0,0,0,0,0,1,3,3,16.0
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest,should_parse_tuple6,info.archinnov.achilles.internals.parser.FieldParserTest.should_parse_tuple6,0,1,0,0,0,0,0,0,0,0.185,21,2,10,81,32,0,0,0,0,0,1,2,2,5.0
Achilles,info.archinnov.achilles.internals.types.OverridingOptionalFinalTest,should_get_first_value,info.archinnov.achilles.internals.types.OverridingOptionalFinalTest.should_get_first_value,0,0,0,0,0,1,0,0,0,0.001,12,1,4,16,3,0,0,0,0,0,0,1,1,4.0
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest,should_fail_building_class_with_wrong_computed_column,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest.should_fail_building_class_with_wrong_computed_column,0,0,0,0,0,0,0,0,0,0.05,13,0,26,96,39,0,0,0,0,0,1,3,3,7.0
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest,should_fail_because_no_matching_field_name_for_immutable_constructor_param_javac,info.archinnov.achilles.internals.parser.EntityParserTest.should_fail_because_no_matching_field_name_for_immutable_constructor_param_javac,0,0,0,0,0,0,0,0,0,0.204,15,0,21,98,39,0,0,0,0,0,1,3,3,5.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_execute_script,info.archinnov.achilles.script.ScriptExecutorTest.should_execute_script,0,1,0,0,0,0,0,0,0,0.044,12,3,6,26,3,0,0,0,0,0,1,1,1,7.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_build_create_function_statements_from_lines_syntax_1,info.archinnov.achilles.script.ScriptExecutorTest.should_build_create_function_statements_from_lines_syntax_1,0,1,0,0,0,0,0,0,0,0.002,18,2,11,29,2,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_build_create_function_statements_from_lines_syntax_2,info.archinnov.achilles.script.ScriptExecutorTest.should_build_create_function_statements_from_lines_syntax_2,0,1,0,0,0,0,0,0,0,0.0,19,2,12,30,2,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_build_statements_from_lines,info.archinnov.achilles.script.ScriptExecutorTest.should_build_statements_from_lines,0,1,0,0,0,0,0,0,0,1.197,18,3,11,17,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_build_batch_statements_from_lines,info.archinnov.achilles.script.ScriptExecutorTest.should_build_batch_statements_from_lines,0,1,0,0,0,0,0,0,0,0.001,17,3,10,32,2,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_load_script_as_lines,info.archinnov.achilles.script.ScriptExecutorTest.should_load_script_as_lines,0,1,0,0,0,0,0,0,0,0.037,14,6,7,11,2,0,0,0,0,0,1,1,1,3.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_build_create_function_statements_from_lines_syntax_3,info.archinnov.achilles.script.ScriptExecutorTest.should_build_create_function_statements_from_lines_syntax_3,0,1,0,0,0,0,0,0,0,0.001,21,3,14,34,2,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.script.ScriptExecutorTest,should_build_create_function_statements_from_lines_syntax_4,info.archinnov.achilles.script.ScriptExecutorTest.should_build_create_function_statements_from_lines_syntax_4,0,1,0,0,0,0,0,0,0,0.001,22,3,15,34,2,0,0,0,0,0,1,1,1,5.0
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices,should_search_using_prefix_non_tokenizer,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_prefix_non_tokenizer,0,1,0,0,0,0,0,0,0,0.441,21,3,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices,should_search_using_eq_non_tokenizer,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_eq_non_tokenizer,0,1,0,0,0,0,0,0,0,15.438,18,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices,should_search_using_contains,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_contains,0,1,0,0,0,0,0,0,0,0.184,22,6,0,8,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices,should_search_using_like,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like,0,1,0,0,0,0,0,0,0,0.313,18,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices,should_search_using_like_non_tokenizer,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_like_non_tokenizer,0,1,0,0,0,0,0,0,0,0.411,20,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithSASIIndices,should_search_using_end_with,info.archinnov.achilles.it.TestEntityWithSASIIndices.should_search_using_end_with,0,1,0,0,0,0,0,0,0,0.347,18,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_with_IN_clause_on_first_clustering,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_with_IN_clause_on_first_clustering,0,0,0,0,0,0,0,0,0,0.336,21,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_update_with_IN_clause_on_all_clusterings,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_update_with_IN_clause_on_all_clusterings,0,1,0,0,0,0,0,0,0,0.279,25,2,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_update_with_IN_clause_on_first_clustering,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_update_with_IN_clause_on_first_clustering,0,1,0,0,0,0,0,0,0,0.226,24,2,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestViewSensorByType,should_select_by_slice,info.archinnov.achilles.it.TestViewSensorByType.should_select_by_slice,0,1,0,0,0,0,0,0,0,0.628,28,3,0,8,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_by_partition_only,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_by_partition_only,0,0,0,0,0,0,0,0,0,0.313,18,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_with_multi_columns_slice,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_with_multi_columns_slice,0,0,0,0,0,0,0,0,0,0.365,20,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_by_partition_and_first_clustering_column_only,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_by_partition_and_first_clustering_column_only,0,1,0,0,0,0,0,0,0,0.179,32,13,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_with_IN_clause_on_last_clustering,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_with_IN_clause_on_last_clustering,0,0,0,0,0,0,0,0,0,0.319,21,1,0,6,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_with_slice_on_last_clustering,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_with_slice_on_last_clustering,0,0,0,0,0,0,0,0,0,15.477,21,1,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_by_partition_and_first_clustering_column_range,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_by_partition_and_first_clustering_column_range,0,1,0,0,0,0,0,0,0,0.327,26,7,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestViewSensorByType,should_find_by_id,info.archinnov.achilles.it.TestViewSensorByType.should_find_by_id,0,1,0,0,0,0,0,0,0,0.238,12,2,0,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestViewSensorByType,should_fail_if_mutation_statement_for_view,info.archinnov.achilles.it.TestViewSensorByType.should_fail_if_mutation_statement_for_view,0,0,0,0,0,0,0,0,0,0.318,16,0,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_with_IN_clause_on_all_clusterings,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_with_IN_clause_on_all_clusterings,0,0,0,0,0,0,0,0,0,0.165,21,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_update_with_IN_clause_on_last_clustering,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_update_with_IN_clause_on_last_clustering,0,1,0,0,0,0,0,0,0,0.392,24,2,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestViewSensorByType,should_typed_query,info.archinnov.achilles.it.TestViewSensorByType.should_typed_query,0,1,0,0,0,0,0,0,0,0.418,23,3,0,7,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestViewSensorByType,should_native_query,info.archinnov.achilles.it.TestViewSensorByType.should_native_query,0,1,0,0,0,0,0,0,0,14.006,22,3,0,9,3,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestMultiClusteringEntityIT,should_delete_with_slice_on_first_clustering,info.archinnov.achilles.it.TestMultiClusteringEntityIT.should_delete_with_slice_on_first_clustering,0,0,0,0,0,0,0,0,0,0.217,20,1,0,5,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestFunctionCallsWithLiteralValuesIT,should_chain_function_calls_with_literal_value,info.archinnov.achilles.it.TestFunctionCallsWithLiteralValuesIT.should_chain_function_calls_with_literal_value,0,1,0,0,0,0,0,0,0,15.395,21,3,0,6,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestFunctionCallsWithLiteralValuesIT,should_call_aggregate_with_literal_values,info.archinnov.achilles.it.TestFunctionCallsWithLiteralValuesIT.should_call_aggregate_with_literal_values,0,1,0,0,0,0,0,0,0,0.461,27,6,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestFunctionCallsWithLiteralValuesIT,should_call_textToLong_with_literal_value,info.archinnov.achilles.it.TestFunctionCallsWithLiteralValuesIT.should_call_textToLong_with_literal_value,0,1,0,0,0,0,0,0,0,0.22,19,2,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithNonFrozenUDTIT,should_update_udt_fields,info.archinnov.achilles.it.TestEntityWithNonFrozenUDTIT.should_update_udt_fields,0,1,0,0,0,0,0,0,0,14.518,38,9,0,6,1,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithClusteringIT,should_select_with_allow_per_partition_limit,info.archinnov.achilles.it.TestEntityWithClusteringIT.should_select_with_allow_per_partition_limit,0,1,0,0,0,0,0,0,0,13.441,21,2,0,8,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_complex_counter,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_complex_counter,0,0,0,0,0,1,1,1,0,0.003,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_composite_partition_key,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_composite_partition_key,0,0,0,0,0,1,1,1,0,1.112,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_clustering_columns,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_clustering_columns,0,0,0,0,0,1,1,1,0,0.001,11,1,7,10,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_static_column,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_static_column,0,0,0,0,0,1,1,1,0,0.004,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_udt,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_udt,0,0,0,0,0,1,1,1,0,0.003,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_complex_indices,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_complex_indices,0,0,0,0,0,1,1,1,0,0.001,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestEntityWithDurationTypeIT,should_find_by_id,info.archinnov.achilles.it.TestEntityWithDurationTypeIT.should_find_by_id,0,1,0,0,0,0,0,0,0,0.322,15,2,0,10,2,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_simple_entity,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_simple_entity,0,0,0,0,0,1,1,1,0,0.001,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_complex_types,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_complex_types,0,0,0,0,0,1,1,1,0,0.003,16,1,9,12,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT,should_select_sum_with_group_by_first_clustering,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_with_group_by_first_clustering,0,1,0,0,0,0,0,0,0,0.261,37,7,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_static_annotations,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_static_annotations,0,0,0,0,0,1,1,1,0,0.001,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_child_entity,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_child_entity,0,0,0,0,0,1,1,1,0,0.002,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT,should_select_sum_group_by_partition_keys_and_one_clustering,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_group_by_partition_keys_and_one_clustering,0,1,1,0,0,0,0,0,0,0.344,76,25,0,6,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_simple_partition_key,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_simple_partition_key,0,0,0,0,0,1,1,1,0,0.001,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestUdtWithCaseSensitiveUDTIT,should_validate_schema,info.archinnov.achilles.it.TestUdtWithCaseSensitiveUDTIT.should_validate_schema,0,0,0,0,0,0,0,0,0,14.632,9,1,0,5,1,0,0,0,0,1,1,1,1,
Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT,should_select_sum_with_group_by_second_clustering,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_with_group_by_second_clustering,0,1,0,0,0,0,0,0,0,0.339,35,7,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT,should_select_using_token_function,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_using_token_function,0,1,0,0,0,0,0,0,0,0.573,22,3,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithDurationTypeIT,should_insert,info.archinnov.achilles.it.TestEntityWithDurationTypeIT.should_insert,0,1,0,0,0,0,0,0,0,13.556,18,2,0,6,2,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_use_schema_generator_and_append_to_string,info.archinnov.achilles.it.TestSchemaGenerator.should_use_schema_generator_and_append_to_string,0,0,0,1,0,1,1,1,0,1.755,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_counter_column,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_counter_column,0,0,0,0,0,1,1,1,0,0.002,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestEntityWithDurationTypeIT,should_dsl_select,info.archinnov.achilles.it.TestEntityWithDurationTypeIT.should_dsl_select,0,1,0,0,0,0,0,0,0,0.416,19,2,0,6,2,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_view,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_view,0,0,0,0,0,1,1,1,0,0.024,13,1,7,10,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_use_schema_generator,info.archinnov.achilles.it.TestSchemaGenerator.should_use_schema_generator,0,0,0,1,0,1,1,1,0,0.113,13,1,4,10,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT,should_select_sum_group_by_partition_keys,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_group_by_partition_keys,0,1,1,0,0,0,0,0,0,0.317,34,5,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.it.TestSchemaGenerator,should_build_schema_for_entity_with_static_counter_column,info.archinnov.achilles.it.TestSchemaGenerator.should_build_schema_for_entity_with_static_counter_column,0,0,0,0,0,1,1,1,0,0.004,11,1,5,8,2,0,0,0,0,0,1,1,1,4.0
Achilles,info.archinnov.achilles.it.TestEntityForGroupByIT,should_select_sum_with_group_by_first_and_second_clustering,info.archinnov.achilles.it.TestEntityForGroupByIT.should_select_sum_with_group_by_first_and_second_clustering,0,1,0,0,0,0,0,0,0,13.288,55,19,0,5,1,0,0,0,0,0,1,1,1,
Achilles,info.archinnov.achilles.embedded.PortFinderTest,try_to_find_first_port,info.archinnov.achilles.embedded.PortFinderTest.try_to_find_first_port,0,1,0,0,0,0,0,0,0,0.238,14,3,7,12,2,0,0,0,0,2,2,2,2,3.0
Achilles,info.archinnov.achilles.embedded.CassandraEmbeddedServerBuilderTest,should_start_embedded_server_with_listen_and_rpc_address,info.archinnov.achilles.embedded.CassandraEmbeddedServerBuilderTest.should_start_embedded_server_with_listen_and_rpc_address,0,1,0,1,0,0,0,0,0,17.795,22,2,4,140,11,0,0,1,1,1,1,2,3,3.0
Achilles,info.archinnov.achilles.it.TestEntityWithComplexTuple,should_find,info.archinnov.achilles.it.TestEntityWithComplexTuple.should_find,0,1,0,0,0,0,0,0,0,0.191,18,3,0,11,6,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestCRUDSimpleEntity,should_delete_with_equal_condition,info.archinnov.achilles.it.TestCRUDSimpleEntity.should_delete_with_equal_condition,0,1,0,0,0,0,0,0,0,13.083,36,2,0,11,6,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey,should_dsl_select_with_token_value,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey.should_dsl_select_with_token_value,0,1,0,0,0,0,0,0,0,0.549,53,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestTypedQueries,should_perform_bound_statement_typed_query,info.archinnov.achilles.it.TestTypedQueries.should_perform_bound_statement_typed_query,0,1,0,0,0,0,0,0,0,0.283,18,2,0,6,2,0,0,0,0,0,0,1,1,
Achilles,info.archinnov.achilles.it.TestInterceptorsSimpleEntity,should_trigger_for_dsl_iterator,info.archinnov.achilles.it.TestInterceptorsSimpleEntity.should_trigger_for_dsl_iterator,0,1,0,0,0,0,0,0,0,0.67,47,9,7,14,9,0,0,0,0,0,0,1,1,0.0
